1513859280,1988381,4.14730656
1513859340,1988584,0.5706018
1513859400,1987965,9.07295248
1513859460,1987202,6.02543346
1513859520,1986492,3.09015672
1513859580,1984810,7.33969586
1513859640,1986514,3.33202995
1513859700,1985000,0.32986046
1513859760,1983001,5.75897444
1513859820,1986767,2.70876459
1513859880,1985877,2.55158532
1513859940,1984866,2.85884438
1513860000,1985705,1.4110803
1513860060,1984886,2.37670228
1513860120,1985781,3.86252987
1513860180,1986331,1.27013283
1513860240,1986330,3.03579589
1513860300,1985332,4.58101722
1513860360,1987287,3.54475472
1513860420,1988018,6.95609559
1513860480,1986844,2.14344154
1513860540,1986927,0.557688
1513860600,1985000,5.26980804
1513860660,1984909,1.98414618
1513860720,1982268,7.27318661
1513860780,1977200,15.79330443
1513860840,1977200,1.17221822
1513860900,1979188,8.84237863
1513860960,1974500,9.68244632
1513861020,1972000,10.49535969
1513861080,1975000,8.27765985
1513861140,1975034,4.64552993
1513861200,1969890,9.21544949
1513861260,1973799,10.85722348
1513861320,1976098,7.14358231
1513861380,1975169,5.73680904
1513861440,1972300,9.69548046
1513861500,1973303,5.63261691
1513861560,1970144,3.5699276
1513861620,1971898,5.15194351
1513861680,1976580,4.58780061
1513861740,1976237,4.14249822
1513861800,1977800,2.93526372
1513861860,1982549,14.34901742
1513861920,1979443,3.10930339
1513861980,1977086,2.24689261
1513862040,1978000,3.30654165
1513862100,1972000,4.8670625
1513862160,1970200,5.76889958
1513862220,1971970,10.16274679
1513862280,1968783,9.41794129
1513862340,1969388,10.52440942
1513862400,1969440,4.38419791
1513862460,1970232,3.44719919
1513862520,1970000,4.2625
1513862580,1969003,3.88230756
1513862640,1967781,7.15311012
1513862700,1969002,7.1181989
1513862760,1970412,7.254104
1513862820,1969002,12.5143193
1513862880,1969472,5.90964046
1513862940,1969472,2.16709984
1513863000,1971688,8.99186667
1513863060,1971601,9.1611724
1513863120,1974920,6.25720325
1513863180,1972741,2.42257081
1513863240,1969701,6.80744321
1513863300,1967330,12.09844725
1513863360,1965110,11.63826924
1513863420,1960000,26.06710132
1513863480,1957400,14.75230971
1513863540,1960145,13.27503893
1513863600,1960239,5.66887238
1513863660,1960010,21.95905177
1513863720,1955000,19.768933
1513863780,1953244,10.92619114
1513863840,1953010,3.82344603
1513863900,1954006,13.22949607
1513863960,1954899,5.67755859
1513864020,1953045,8.71895848
1513864080,1951920,5.53508188
1513864140,1952999,6.80943298
1513864200,1955651,10.57690657
1513864260,1955058,4.37011367
1513864320,1951102,10.10157839
1513864380,1945000,22.51720456
1513864440,1942200,7.69212112
1513864500,1948829,21.87554549
1513864560,1951324,27.11136863
1513864620,1946814,17.8578203
1513864680,1948001,15.84438299
1513864740,1945245,8.42741498
1513864800,1948991,12.06570909
1513864860,1944000,18.10566659
1513864920,1945370,24.74909022
1513864980,1943500,11.346037
1513865040,1947899,10.7375902
1513865100,1949426,19.04124013
1513865160,1954343,13.95546802
1513865220,1957652,15.6260243
1513865280,1958688,23.882099
1513865340,1955919,6.77969101
1513865400,1957825,6.90733575
1513865460,1956891,5.88518448
1513865520,1953338,9.15137436
1513865580,1957000,6.9588706
1513865640,1961134,34.57153012
1513865700,1960000,8.54807273
1513865760,1955360,20.10145695
1513865820,1958485,9.48349775
1513865880,1956262,2.57933635
1513865940,1955713,18.48876938
1513866000,1953000,11.70069732
1513866060,1950172,7.27891523
1513866120,1947600,8.05802044
1513866180,1949290,9.47552839
1513866240,1951980,4.10541572
1513866300,1953770,3.37768332
1513866360,1953915,4.58363553
1513866420,1952296,3.54806974
1513866480,1951000,8.53906304
1513866540,1952770,6.39366517
1513866600,1953241,1.98680111
1513866660,1953835,7.57042463
1513866720,1954339,10.09993302
1513866780,1951798,17.39952253
1513866840,1950611,1.45340084
1513866900,1950612,3.84920068
1513866960,1949611,2.21659888
1513867020,1946713,20.21041341
1513867080,1943602,5.76343863
1513867140,1940900,26.24498823
1513867200,1940774,36.88956424
1513867260,1940004,16.45922401
1513867320,1941090,9.08160424
1513867380,1936497,13.85191118
1513867440,1936210,12.70239466
1513867500,1929417,32.65711414
1513867560,1930226,27.17886215
1513867620,1930010,12.23667922
1513867680,1935447,45.48094363
1513867740,1939877,12.42791834
1513867800,1940804,18.06484354
1513867860,1936294,26.89073126
1513867920,1937566,7.06586768
1513867980,1935190,14.11671541
1513868040,1930190,35.61844086
1513868100,1929639,16.25818104
1513868160,1931411,9.37499722
1513868220,1927770,16.8109682
1513868280,1927765,24.38493436
1513868340,1925000,9.02167214
1513868400,1925800,19.44223416
1513868460,1925810,19.69070291
1513868520,1928299,16.82342613
1513868580,1925000,17.10246335
1513868640,1920770,25.95394544
1513868700,1916813,38.40606855
1513868760,1908136,54.41497771
1513868820,1914296,28.57484475
1513868880,1909212,22.48021972
1513868940,1912940,37.34482844
1513869000,1911519,56.87919173
1513869060,1905654,13.558947
1513869120,1900099,76.45376032
1513869180,1900500,51.67677435
1513869240,1914990,44.45108156
1513869300,1916964,60.91823618
1513869360,1920925,28.08578671
1513869420,1911739,27.38923986
1513869480,1915714,11.31814491
1513869540,1916905,17.88856473
1513869600,1920000,18.95843083
1513869660,1919604,7.60976738
1513869720,1912152,42.77526186
1513869780,1909017,75.41212436
1513869840,1910391,24.87697306
1513869900,1910914,17.97987177
1513869960,1912715,13.40037875
1513870020,1910912,13.96714099
1513870080,1911550,17.94198611
1513870140,1907840,11.82283342
1513870200,1901979,53.16837157
1513870260,1900000,25.99131165
1513870320,1892737,57.60579304
1513870380,1891389,44.21643383
1513870440,1897338,13.8411886
1513870500,1893000,17.88052789
1513870560,1890270,20.84827838
1513870620,1894810,73.0644743
1513870680,1903843,47.80222419
1513870740,1905257,53.23773375
1513870800,1898989,10.96566373
1513870860,1898000,8.85841873
1513870920,1898000,3.00775887
1513870980,1900549,25.90512488
1513871040,1900200,1.11100685
1513871100,1894882,9.14743191
1513871160,1892125,17.08053602
1513871220,1887175,28.45831679
1513871280,1883911,15.83025464
1513871340,1878624,31.23458046
1513871400,1876962,60.4541704
1513871460,1889660,27.43639608
1513871520,1885234,36.30717331
1513871580,1882743,5.66904007
1513871640,1875030,28.2870239
1513871700,1881040,11.82650674
1513871760,1886420,61.08638307
1513871820,1886079,65.58319136
1513871880,1883048,21.10441268
1513871940,1887608,26.38952206
1513872000,1891167,17.00355391
1513872060,1888691,9.47435059
1513872120,1887838,16.73625721
1513872180,1879957,33.01879828
1513872240,1882675,17.09684921
1513872300,1880193,7.75480373
1513872360,1884000,22.85851906
1513872420,1889990,20.51254065
1513872480,1892456,18.99304962
1513872540,1887895,9.54031355
1513872600,1893318,22.30123654
1513872660,1894054,11.53360383
1513872720,1899995,84.09222621
1513872780,1899999,20.71635614
1513872840,1899995,10.76878579
1513872900,1899657,22.23780806
1513872960,1892050,49.58787349
1513873020,1891131,25.49935784
1513873080,1897912,35.93913927
1513873140,1888980,27.6247617
1513873200,1893476,20.48846667
1513873260,1893282,8.34305605
1513873320,1900257,10.99984057
1513873380,1902382,33.99991075
1513873440,1903145,64.61112229
1513873500,1899630,12.99789857
1513873560,1902562,4.68000902
1513873620,1903008,4.05697533
1513873680,1898415,20.46199285
1513873740,1897999,20.97386138
1513873800,1894360,9.65491468
1513873860,1889780,73.56822144
1513873920,1891300,17.71249897
1513873980,1895390,33.63745274
1513874040,1893267,13.95119725
1513874100,1887152,16.73138479
1513874160,1883150,28.39306718
1513874220,1884000,24.35583321
1513874280,1882100,7.65931479
1513874340,1875950,11.77939377
1513874400,1886713,22.63538988
1513874460,1886998,3.93204147
1513874520,1881891,21.36305705
1513874580,1882479,11.96201071
1513874640,1883500,4.99034496
1513874700,1881889,2.65172278
1513874760,1885000,14.55607386
1513874820,1892350,57.49072588
1513874880,1896084,15.32772058
1513874940,1895885,25.99146011
1513875000,1899019,18.51181482
1513875060,1896208,15.29580582
1513875120,1896190,9.77454308
1513875180,1896000,29.56764459
1513875240,1897241,5.50719299
1513875300,1891900,13.17346407
1513875360,1892651,8.73368729
1513875420,1895277,13.41782349
1513875480,1894639,4.76728307
1513875540,1889620,18.77839681
1513875600,1889615,25.70180162
1513875660,1885000,7.49796776
1513875720,1884880,11.1174631
1513875780,1887299,16.93511011
1513875840,1889000,9.71851565
1513875900,1889000,9.79991562
1513875960,1892680,9.45001862
1513876020,1892104,2.84479824
1513876080,1887640,6.72754954
1513876140,1888406,9.13756794
1513876200,1887707,8.47771022
1513876260,1887973,6.44654515
1513876320,1885580,6.99630477
1513876380,1881268,8.24454402
1513876440,1875110,20.80416139
1513876500,1878394,32.52600455
1513876560,1881800,13.11561126
1513876620,1877227,7.2913728
1513876680,1877000,9.028978
1513876740,1881799,10.71035774
1513876800,1879096,23.13690148
1513876860,1880749,39.7746285
1513876920,1883726,5.02903052
1513876980,1885037,19.78319827
1513877040,1880000,19.73050708
1513877100,1883467,6.593517
1513877160,1883513,8.40897751
1513877220,1880000,7.34775936
1513877280,1875448,23.08403203
1513877340,1875377,5.12345856
1513877400,1872000,11.56113129
1513877460,1877450,13.29908757
1513877520,1875537,9.46392213
1513877580,1872433,2.65774073
1513877640,1874784,12.28590152
1513877700,1870999,8.18069459
1513877760,1867718,49.77099811
1513877820,1861184,49.43152557
1513877880,1860001,42.59767482
1513877940,1858758,53.90695725
1513878000,1849003,88.50174725
1513878060,1851330,34.58479089
